seed,run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean,alpha_npz_path,Q_topk
44,16,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.82,0.8876444444444445,0.8903618268208084,0.96,0.9728,0.9688966681627861,0.22666666666666668,0.21777777777777785,0.23825075437041954,0.3357844398463442,319.6976772621245,83.92934288548409,227.26604470318347,38.25144610171881,10.485555764946408,18.93378664340239,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx25_g2.50_B5_K3_xi1_C31.npz,20
44,16,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.8066666666666666,0.9036444444444445,0.9011922348896062,0.92,0.9824,0.9839497584541064,0.2333333333333334,0.18346666666666678,0.20185168744033777,0.4361949764927371,340.7295607231648,119.84391757173948,238.2427098944874,31.600965115512658,12.251269466343071,19.774277141391117,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx26_g2.60_B5_K3_xi1_C31.npz,20
44,16,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8133333333333334,0.8828444444444444,0.8921923947705469,0.9,0.9743999999999999,0.9770386557886559,0.15333333333333332,0.14826666666666677,0.16913606348138877,0.3606012643152939,355.30133294787134,153.15328713835078,250.6295157690285,34.85071309813547,11.132770531584738,19.670767962370512,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx27_g2.70_B5_K3_xi1_C31.npz,20
44,16,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.8133333333333334,0.9011555555555555,0.9060340008399715,0.94,0.9792,0.9770735912397092,0.18666666666666676,0.15697777777777766,0.19314209997864484,0.4683295241695717,321.22608234753005,127.89832016821893,208.4488194650513,30.817719176808563,10.938409883672842,19.02714119414191,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx28_g2.80_B5_K3_xi1_C31.npz,20
44,16,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.8133333333333334,0.8928,0.8852931264153802,0.92,0.9807999999999999,0.9813942413408681,0.20000000000000007,0.21031111111111123,0.249068368254449,0.5357156933474008,335.9906424633474,147.14086092228777,229.9248006102203,25.69524329697969,10.592329401887593,19.259261642885527,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx29_g2.90_B5_K3_xi1_C31.npz,20
44,17,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.025,50.0,50.0,50.0,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx00_g0.00_B5_K3_xi1_C31.npz,20
44,17,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.8266666666666667,0.9121777777777778,0.9048233881290133,0.84,0.9296,0.9403587647421319,0.1333333333333333,0.14222222222222214,0.17974111794303194,0.1089209834261281,228.71980087987427,127.26667140494476,174.6284207166612,33.56813029086584,25.140271925867975,28.89925414225241,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx01_g0.10_B5_K3_xi1_C31.npz,20
44,17,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8666666666666667,0.9249777777777778,0.9025315961698528,0.88,0.9536,0.9588898876183656,0.15999999999999992,0.16497777777777778,0.19533406859706604,0.16602104898959935,351.1347631049884,122.52794942231827,233.89777504515655,30.803324576226355,17.273104472546525,21.986333137757107,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx02_g0.20_B5_K3_xi1_C31.npz,20
44,17,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.86,0.9205333333333333,0.8949919032005832,0.9,0.9728,0.9691317295642643,0.1266666666666667,0.12071111111111121,0.18780251078855204,0.19514071499073976,336.39697230293274,144.7594620404514,244.22233381939753,42.44008093177693,13.372120639928188,22.320675126261577,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx03_g0.30_B5_K3_xi1_C31.npz,20
44,17,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8466666666666667,0.9059555555555556,0.8854295753198175,0.88,0.9663999999999999,0.965740248815476,0.12,0.12497777777777785,0.18281006589109905,0.16739994711871775,354.39149430950187,131.53427999297253,289.11052352651217,26.159773767208396,13.996394969367682,17.080844379704672,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx04_g0.40_B5_K3_xi1_C31.npz,20
44,17,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.8466666666666667,0.9098666666666667,0.8936760271345835,0.9,0.9712000000000001,0.9712141034658197,0.16666666666666663,0.1358222222222223,0.20562441541210075,0.3334436079756433,438.27549960471623,249.82768751549204,357.62660047776814,29.974162500432676,11.427312558197595,18.11175494792264,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx05_g0.50_B5_K3_xi1_C31.npz,20
44,17,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.84,0.9018666666666667,0.8918896114393735,0.92,0.9792000000000001,0.9756509465791335,0.17333333333333334,0.13031111111111104,0.1698660823817536,0.28909860278572297,538.6854948584028,235.15692679208405,389.99024894309866,42.933890568062566,11.402193934694312,21.379432508752167,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx06_g0.60_B5_K3_xi1_C31.npz,20
44,17,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.86,0.9162666666666667,0.8896846298431949,0.92,0.9743999999999999,0.9723331376569767,0.18000000000000005,0.1644444444444444,0.25316787152643827,0.46397390265406685,529.3049122052213,306.44650982620357,388.7541872422347,36.277655630844905,11.197994562627631,18.10611095643852,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx07_g0.70_B5_K3_xi1_C31.npz,20
44,17,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.8266666666666667,0.9064888888888889,0.9038154974514955,0.92,0.976,0.975048754638402,0.13333333333333341,0.1372444444444444,0.21769557824541053,0.3878138681801254,513.4194560114566,186.58289139863928,371.5731048287479,38.89178284711044,10.6372164969437,19.651812346664563,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx08_g0.80_B5_K3_xi1_C31.npz,20
44,17,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.8333333333333334,0.9020444444444444,0.8789235086729544,0.92,0.976,0.9757249152346961,0.15333333333333332,0.13155555555555554,0.1785638090235322,0.39168623999056396,455.4938330645825,186.1000433747789,355.30986542955253,36.09354531819233,11.2923883293201,18.109022733401257,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx09_g0.90_B5_K3_xi1_C31.npz,20
44,17,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.8333333333333334,0.9103999999999999,0.890135129542615,0.94,0.9728,0.9751606364649843,0.18666666666666665,0.15182222222222208,0.16694213768506683,0.3357140748289613,497.6984635582422,234.49712230767142,376.2122286273656,34.84148215104054,11.346698634045277,18.175811978775847,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx10_g1.00_B5_K3_xi1_C31.npz,20
44,17,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.86,0.9262222222222223,0.9101285185971968,0.92,0.9743999999999999,0.9783657646701125,0.16000000000000003,0.1539555555555555,0.19611394395892257,0.20060806666113917,459.4643649865426,268.537616668037,359.0507638002799,32.211854410917226,11.74469105047819,18.37621250699295,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx11_g1.10_B5_K3_xi1_C31.npz,20
44,17,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.84,0.9036444444444445,0.9035359094554972,0.94,0.9744,0.9767357464125082,0.19333333333333336,0.1756444444444445,0.21427952171329578,0.4162950437871496,490.3878561692343,299.80428581091905,377.67600319631777,36.103603977217574,10.613405992899985,18.996827327526628,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx12_g1.20_B5_K3_xi1_C31.npz,20
44,17,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8133333333333334,0.8976,0.8749585437020027,0.92,0.9808,0.9781509465791335,0.16666666666666663,0.14879999999999993,0.19873765214379147,0.40806425732719814,440.11009251201716,154.34807332336555,345.54552598100094,35.631185375246254,9.556645504801251,17.635713356770303,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx13_g1.30_B5_K3_xi1_C31.npz,20
44,17,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.84,0.9128888888888889,0.8987073268059592,0.92,0.9728,0.9739700655166923,0.18666666666666665,0.16871111111111115,0.23762716944867368,0.27092219417958574,466.8266646974844,211.5008553187975,344.5208370346953,25.904364158934833,11.805819855810086,17.502730361225353,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx14_g1.40_B5_K3_xi1_C31.npz,20
44,17,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8333333333333334,0.888888888888889,0.8869014069070111,0.92,0.976,0.9746860788334473,0.16666666666666663,0.21244444444444432,0.2715278616453781,0.2567441885625966,474.1553439770902,240.53748464814652,345.3107922953967,27.255287604833487,12.138941795970563,17.933054232742506,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx15_g1.50_B5_K3_xi1_C31.npz,20
44,17,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8066666666666666,0.8947555555555555,0.892731674565677,0.94,0.9776,0.9783666525045835,0.19999999999999996,0.2168888888888889,0.28944909064308344,0.3618070186990604,396.61561724770587,224.1975826826864,335.9477297901597,32.54208182238432,12.352256992330428,17.72709696966564,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx16_g1.60_B5_K3_xi1_C31.npz,20
44,17,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8266666666666667,0.9052444444444445,0.8973474299421407,0.94,0.9728,0.9729915480768475,0.17999999999999994,0.16604444444444444,0.22562890355787824,0.25318143880041877,471.03449734047933,130.50220301008903,314.08708364290646,32.0021674681269,10.777133110138688,19.104482876240247,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx17_g1.70_B5_K3_xi1_C31.npz,20
44,17,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.82,0.9022222222222223,0.8873262741832469,0.94,0.9856,0.9849855448898928,0.20666666666666667,0.21119999999999994,0.30050458590719553,0.542965293390069,416.12057598315073,233.2223655075273,330.42705566579633,28.535938630639247,7.372462986627406,17.834279795061796,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx18_g1.80_B5_K3_xi1_C31.npz,20
44,17,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8133333333333334,0.9068444444444443,0.9037593181835073,0.92,0.9696,0.96887691645882,0.2333333333333334,0.17155555555555546,0.21700351462505107,0.5623080734381987,393.2135674476146,184.25418398876306,303.1425981612666,34.151957368518396,12.96189739675588,19.09512772792609,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx19_g1.90_B5_K3_xi1_C31.npz,20
44,17,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8466666666666667,0.9104,0.9084062990140257,0.9,0.9615999999999999,0.9662624360624361,0.20000000000000007,0.2241777777777778,0.29465719780889543,0.16164127520200355,457.4102654833795,250.28325659210714,332.6232238122309,27.57221438263643,14.693975480820209,19.46604154953696,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx20_g2.00_B5_K3_xi1_C31.npz,20
44,17,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.82,0.8976,0.890149630628898,0.92,0.976,0.9800281898266554,0.23333333333333328,0.20053333333333323,0.262508233818862,0.29597604934104527,409.66797131766566,150.1810935300453,290.0986536480453,31.741190629819847,12.253618215086924,17.85561535908416,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx21_g2.10_B5_K3_xi1_C31.npz,20
44,17,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8,0.8808888888888889,0.8698557660307293,0.92,0.9743999999999999,0.9778314323357802,0.16000000000000003,0.18151111111111118,0.2226855718582622,0.47583395875974355,341.7411448579868,164.03814565163728,273.2645275774367,26.127522968583357,12.260185163847213,19.495005170073917,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx22_g2.20_B5_K3_xi1_C31.npz,20
44,17,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.82,0.896888888888889,0.8995850424189172,0.92,0.9616,0.9631321717463004,0.16666666666666674,0.19662222222222214,0.2938227471098306,0.485824395285243,362.803673107516,155.77727248802785,291.5577322769451,28.10536270405061,13.137827871517839,20.059759110565075,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx23_g2.30_B5_K3_xi1_C31.npz,20
44,17,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8466666666666667,0.8965333333333334,0.8994461786227043,0.94,0.9776,0.9766157433718076,0.23333333333333328,0.19182222222222223,0.24646996630760443,0.3558891739232127,366.98662956891894,178.30181558007592,258.83099941440423,35.26345136335306,11.105682402772397,21.47694769397876,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx24_g2.40_B5_K3_xi1_C31.npz,20
44,17,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.7866666666666666,0.8817777777777779,0.887346565795081,0.92,0.9648,0.9650862971530574,0.20000000000000007,0.17795555555555542,0.2174298174549555,0.24636117060634605,386.036197159504,112.6416670234677,252.78887557362106,31.857211727191316,13.619279443339686,20.180929305945217,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run017_idx25_g2.50_B5_K3_xi1_C31.npz,20
